warehouse_id,region,store_id,cat_low,target_date,actual_order_qty
1,본사창고,1,에어컨,2023-05-15,142
1,본사창고,1,에어컨,2023-05-22,194
1,본사창고,1,에어컨,2023-05-29,167
1,본사창고,1,에어컨,2023-06-05,147
1,본사창고,1,에어컨,2023-06-12,174
1,본사창고,1,에어컨,2023-06-19,203
1,본사창고,1,에어컨,2023-06-26,158
1,본사창고,1,에어컨,2023-07-03,139
1,본사창고,1,에어컨,2023-07-10,160
1,본사창고,1,에어컨,2023-07-17,201
1,본사창고,1,에어컨,2023-07-24,219
1,본사창고,1,에어컨,2023-07-31,210
1,본사창고,1,에어컨,2023-08-07,189
1,본사창고,1,에어컨,2023-08-14,163
1,본사창고,1,에어컨,2023-08-21,236
1,본사창고,1,에어컨,2023-08-28,166
1,본사창고,1,에어컨,2023-09-04,144
1,본사창고,1,에어컨,2023-09-11,99
1,본사창고,1,에어컨,2023-09-18,98
1,본사창고,1,에어컨,2023-09-25,171
1,본사창고,1,에어컨,2023-10-02,117
1,본사창고,1,에어컨,2023-10-09,120
1,본사창고,1,에어컨,2023-10-16,136
1,본사창고,1,에어컨,2023-10-23,102
1,본사창고,1,에어컨,2023-10-30,128
1,본사창고,1,에어컨,2023-11-06,124
1,본사창고,1,에어컨,2023-11-13,92
1,본사창고,1,에어컨,2023-11-20,151
1,본사창고,1,에어컨,2023-11-27,97
1,본사창고,1,에어컨,2023-12-04,125
1,본사창고,1,에어컨,2023-12-11,131
1,본사창고,1,에어컨,2023-12-18,93
1,본사창고,1,에어컨,2023-12-25,125
1,본사창고,1,에어컨,2024-01-01,123
1,본사창고,1,에어컨,2024-01-08,126
1,본사창고,1,에어컨,2024-01-15,119
1,본사창고,1,에어컨,2024-01-22,151
1,본사창고,1,에어컨,2024-01-29,128
1,본사창고,1,에어컨,2024-02-05,159
1,본사창고,1,에어컨,2024-02-12,142
1,본사창고,1,에어컨,2024-02-19,124
1,본사창고,1,에어컨,2024-02-26,131
1,본사창고,1,에어컨,2024-03-04,178
1,본사창고,1,에어컨,2024-03-11,183
1,본사창고,1,에어컨,2024-03-18,130
1,본사창고,1,에어컨,2024-03-25,166
1,본사창고,1,에어컨,2024-04-01,156
1,본사창고,1,에어컨,2024-04-08,198
1,본사창고,1,에어컨,2024-04-15,172
1,본사창고,1,에어컨,2024-04-22,144
1,본사창고,1,에어컨,2024-04-29,154
1,본사창고,1,에어컨,2024-05-06,157
1,본사창고,1,에어컨,2024-05-13,239
1,본사창고,1,에어컨,2024-05-20,162
1,본사창고,1,에어컨,2024-05-27,193
1,본사창고,1,에어컨,2024-06-03,154
1,본사창고,1,에어컨,2024-06-10,179
1,본사창고,1,에어컨,2024-06-17,198
1,본사창고,1,에어컨,2024-06-24,184
1,본사창고,1,에어컨,2024-07-01,223
1,본사창고,1,에어컨,2024-07-08,148
1,본사창고,1,에어컨,2024-07-15,222
1,본사창고,1,에어컨,2024-07-22,251
1,본사창고,1,에어컨,2024-07-29,229
1,본사창고,1,에어컨,2024-08-05,141
1,본사창고,1,에어컨,2024-08-12,185
1,본사창고,1,에어컨,2024-08-19,187
1,본사창고,1,에어컨,2024-08-26,160
1,본사창고,1,에어컨,2024-09-02,156
1,본사창고,1,에어컨,2024-09-09,125
1,본사창고,1,에어컨,2024-09-16,150
1,본사창고,1,에어컨,2024-09-23,148
1,본사창고,1,에어컨,2024-09-30,118
1,본사창고,1,에어컨,2024-10-07,157
1,본사창고,1,에어컨,2024-10-14,154
1,본사창고,1,에어컨,2024-10-21,120
1,본사창고,1,에어컨,2024-10-28,123
1,본사창고,1,에어컨,2024-11-04,110
1,본사창고,1,에어컨,2024-11-11,88
1,본사창고,1,에어컨,2024-11-18,129
1,본사창고,1,에어컨,2024-11-25,108
1,본사창고,1,에어컨,2024-12-02,136
1,본사창고,1,에어컨,2024-12-09,93
1,본사창고,1,에어컨,2024-12-16,111
1,본사창고,1,에어컨,2024-12-23,118
1,본사창고,1,에어컨,2024-12-30,85
1,본사창고,1,에어컨,2025-01-06,138
1,본사창고,1,에어컨,2025-01-13,158
1,본사창고,1,에어컨,2025-01-20,134
1,본사창고,1,에어컨,2025-01-27,160
1,본사창고,1,에어컨,2025-02-03,136
1,본사창고,1,에어컨,2025-02-10,207
1,본사창고,1,에어컨,2025-02-17,152
1,본사창고,1,에어컨,2025-02-24,137
1,본사창고,1,에어컨,2025-03-03,169
1,본사창고,1,에어컨,2025-03-10,143
1,본사창고,1,에어컨,2025-03-17,142
1,본사창고,1,에어컨,2025-03-24,150
1,본사창고,1,에어컨,2025-03-31,157
1,본사창고,1,에어컨,2025-04-07,128
1,본사창고,1,에어컨,2025-04-14,119
1,본사창고,1,에어컨,2025-04-21,189
1,본사창고,1,에어컨,2025-04-28,207
1,본사창고,1,에어컨,2025-05-05,184
1,본사창고,1,에어컨,2025-05-12,196
1,본사창고,1,에어컨,2025-05-19,179
1,본사창고,1,에어컨,2025-05-26,128
1,본사창고,1,에어컨,2025-06-02,203
1,본사창고,1,에어컨,2025-06-09,209
1,본사창고,1,에어컨,2025-06-16,183
1,본사창고,1,에어컨,2025-06-23,212
1,본사창고,1,에어컨,2025-06-30,254
1,본사창고,1,에어컨,2025-07-07,215
1,본사창고,1,에어컨,2025-07-14,209
1,본사창고,1,에어컨,2025-07-21,212
1,본사창고,1,에어컨,2025-07-28,203
1,본사창고,1,에어컨,2025-08-04,188
1,본사창고,1,에어컨,2025-08-11,237
1,본사창고,1,에어컨,2025-08-18,181
1,본사창고,1,에어컨,2025-08-25,174
1,본사창고,1,에어컨,2025-09-01,182
1,본사창고,1,에어컨,2025-09-08,113
1,본사창고,1,에어컨,2025-09-15,166
1,본사창고,1,에어컨,2025-09-22,157
1,본사창고,1,에어컨,2025-09-29,133
1,본사창고,1,에어컨,2025-10-06,139
1,본사창고,1,에어컨,2025-10-13,143
1,본사창고,1,에어컨,2025-10-20,81
1,본사창고,1,에어컨,2025-10-27,122
1,본사창고,1,에어컨,2025-11-03,106
1,본사창고,1,에어컨,2025-11-10,129
1,본사창고,1,에어컨,2025-11-17,131
1,본사창고,1,에어컨,2025-11-24,126
1,본사창고,1,에어컨,2025-12-01,121
1,본사창고,1,에어컨,2025-12-08,144
1,본사창고,1,에어컨,2025-12-15,102
1,본사창고,1,에어컨,2025-12-22,115
1,본사창고,1,에어컨,2025-12-29,114
1,본사창고,1,공기청정기,2021-01-04,236
1,본사창고,1,공기청정기,2021-01-11,253
1,본사창고,1,공기청정기,2021-01-18,234
1,본사창고,1,공기청정기,2021-01-25,300
1,본사창고,1,공기청정기,2021-02-01,302
1,본사창고,1,공기청정기,2021-02-08,254
1,본사창고,1,공기청정기,2021-02-15,290
1,본사창고,1,공기청정기,2021-02-22,354
1,본사창고,1,공기청정기,2021-03-01,381
1,본사창고,1,공기청정기,2021-03-08,327
1,본사창고,1,공기청정기,2021-03-15,420
1,본사창고,1,공기청정기,2021-03-22,413
1,본사창고,1,공기청정기,2021-03-29,371
1,본사창고,1,공기청정기,2021-04-05,368
1,본사창고,1,공기청정기,2021-04-12,349
1,본사창고,1,공기청정기,2021-04-19,310
1,본사창고,1,공기청정기,2021-04-26,296
1,본사창고,1,공기청정기,2021-05-03,265
1,본사창고,1,공기청정기,2021-05-10,362
1,본사창고,1,공기청정기,2021-05-17,255
1,본사창고,1,공기청정기,2021-05-24,176
1,본사창고,1,공기청정기,2021-05-31,256
1,본사창고,1,공기청정기,2021-06-07,242
1,본사창고,1,공기청정기,2021-06-14,245
1,본사창고,1,공기청정기,2021-06-21,197
1,본사창고,1,공기청정기,2021-06-28,232
1,본사창고,1,공기청정기,2021-07-05,248
1,본사창고,1,공기청정기,2021-07-12,217
1,본사창고,1,공기청정기,2021-07-19,196
1,본사창고,1,공기청정기,2021-07-26,212
1,본사창고,1,공기청정기,2021-08-02,185
1,본사창고,1,공기청정기,2021-08-09,198
1,본사창고,1,공기청정기,2021-08-16,173
1,본사창고,1,공기청정기,2021-08-23,202
1,본사창고,1,공기청정기,2021-08-30,222
1,본사창고,1,공기청정기,2021-09-06,242
1,본사창고,1,공기청정기,2021-09-13,189
1,본사창고,1,공기청정기,2021-09-20,194
1,본사창고,1,공기청정기,2021-09-27,185
1,본사창고,1,공기청정기,2021-10-04,189
1,본사창고,1,공기청정기,2021-10-11,225
1,본사창고,1,공기청정기,2021-10-18,283
1,본사창고,1,공기청정기,2021-10-25,200
1,본사창고,1,공기청정기,2021-11-01,224
1,본사창고,1,공기청정기,2021-11-08,233
1,본사창고,1,공기청정기,2021-11-15,305
1,본사창고,1,공기청정기,2021-11-22,248
1,본사창고,1,공기청정기,2021-11-29,305
1,본사창고,1,공기청정기,2021-12-06,329
1,본사창고,1,공기청정기,2021-12-13,328
1,본사창고,1,공기청정기,2021-12-20,328
1,본사창고,1,공기청정기,2021-12-27,214
1,본사창고,1,공기청정기,2022-01-03,217
1,본사창고,1,공기청정기,2022-01-10,251
1,본사창고,1,공기청정기,2022-01-17,167
1,본사창고,1,공기청정기,2022-01-24,314
1,본사창고,1,공기청정기,2022-01-31,259
1,본사창고,1,공기청정기,2022-02-07,309
1,본사창고,1,공기청정기,2022-02-14,286
1,본사창고,1,공기청정기,2022-02-21,419
1,본사창고,1,공기청정기,2022-02-28,381
1,본사창고,1,공기청정기,2022-03-07,387
1,본사창고,1,공기청정기,2022-03-14,338
1,본사창고,1,공기청정기,2022-03-21,438
1,본사창고,1,공기청정기,2022-03-28,339
1,본사창고,1,공기청정기,2022-04-04,412
1,본사창고,1,공기청정기,2022-04-11,347
1,본사창고,1,공기청정기,2022-04-18,339
1,본사창고,1,공기청정기,2022-04-25,268
1,본사창고,1,공기청정기,2022-05-02,314
1,본사창고,1,공기청정기,2022-05-09,290
1,본사창고,1,공기청정기,2022-05-16,259
1,본사창고,1,공기청정기,2022-05-23,273
1,본사창고,1,공기청정기,2022-05-30,239
1,본사창고,1,공기청정기,2022-06-06,181
1,본사창고,1,공기청정기,2022-06-13,246
1,본사창고,1,공기청정기,2022-06-20,245
1,본사창고,1,공기청정기,2022-06-27,231
1,본사창고,1,공기청정기,2022-07-04,190
1,본사창고,1,공기청정기,2022-07-11,208
1,본사창고,1,공기청정기,2022-07-18,211
1,본사창고,1,공기청정기,2022-07-25,163
1,본사창고,1,공기청정기,2022-08-01,141
1,본사창고,1,공기청정기,2022-08-08,246
1,본사창고,1,공기청정기,2022-08-15,160
1,본사창고,1,공기청정기,2022-08-22,187
1,본사창고,1,공기청정기,2022-08-29,205
1,본사창고,1,공기청정기,2022-09-05,188
1,본사창고,1,공기청정기,2022-09-12,194
1,본사창고,1,공기청정기,2022-09-19,223
1,본사창고,1,공기청정기,2022-09-26,184
1,본사창고,1,공기청정기,2022-10-03,232
1,본사창고,1,공기청정기,2022-10-10,209
1,본사창고,1,공기청정기,2022-10-17,215
1,본사창고,1,공기청정기,2022-10-24,185
1,본사창고,1,공기청정기,2022-10-31,251
1,본사창고,1,공기청정기,2022-11-07,306
1,본사창고,1,공기청정기,2022-11-14,286
1,본사창고,1,공기청정기,2022-11-21,359
1,본사창고,1,공기청정기,2022-11-28,307
1,본사창고,1,공기청정기,2022-12-05,302
1,본사창고,1,공기청정기,2022-12-12,299
1,본사창고,1,공기청정기,2022-12-19,347
1,본사창고,1,공기청정기,2022-12-26,305
1,본사창고,1,공기청정기,2023-01-02,158
1,본사창고,1,공기청정기,2023-01-09,230
1,본사창고,1,공기청정기,2023-01-16,281
1,본사창고,1,공기청정기,2023-01-23,245
1,본사창고,1,공기청정기,2023-01-30,291
1,본사창고,1,공기청정기,2023-02-06,249
1,본사창고,1,공기청정기,2023-02-13,278
1,본사창고,1,공기청정기,2023-02-20,325
1,본사창고,1,공기청정기,2023-02-27,264
1,본사창고,1,공기청정기,2023-03-06,316
1,본사창고,1,공기청정기,2023-03-13,350
1,본사창고,1,공기청정기,2023-03-20,425
1,본사창고,1,공기청정기,2023-03-27,404
1,본사창고,1,공기청정기,2023-04-03,393
1,본사창고,1,공기청정기,2023-04-10,422
1,본사창고,1,공기청정기,2023-04-17,364
1,본사창고,1,공기청정기,2023-04-24,376
1,본사창고,1,공기청정기,2023-05-01,385
1,본사창고,1,공기청정기,2023-05-08,282
1,본사창고,1,공기청정기,2023-05-15,295
1,본사창고,1,공기청정기,2023-05-22,259
1,본사창고,1,공기청정기,2023-05-29,242
1,본사창고,1,공기청정기,2023-06-05,277
1,본사창고,1,공기청정기,2023-06-12,310
1,본사창고,1,공기청정기,2023-06-19,272
1,본사창고,1,공기청정기,2023-06-26,234
1,본사창고,1,공기청정기,2023-07-03,254
1,본사창고,1,공기청정기,2023-07-10,171
1,본사창고,1,공기청정기,2023-07-17,217
1,본사창고,1,공기청정기,2023-07-24,176
1,본사창고,1,공기청정기,2023-07-31,226
1,본사창고,1,공기청정기,2023-08-07,128
1,본사창고,1,공기청정기,2023-08-14,245
1,본사창고,1,공기청정기,2023-08-21,201
1,본사창고,1,공기청정기,2023-08-28,241
1,본사창고,1,공기청정기,2023-09-04,211
1,본사창고,1,공기청정기,2023-09-11,226
1,본사창고,1,공기청정기,2023-09-18,226
1,본사창고,1,공기청정기,2023-09-25,199
1,본사창고,1,공기청정기,2023-10-02,222
1,본사창고,1,공기청정기,2023-10-09,242
1,본사창고,1,공기청정기,2023-10-16,253
1,본사창고,1,공기청정기,2023-10-23,297
1,본사창고,1,공기청정기,2023-10-30,219
1,본사창고,1,공기청정기,2023-11-06,300
1,본사창고,1,공기청정기,2023-11-13,405
1,본사창고,1,공기청정기,2023-11-20,332
1,본사창고,1,공기청정기,2023-11-27,332
1,본사창고,1,공기청정기,2023-12-04,340
1,본사창고,1,공기청정기,2023-12-11,347
1,본사창고,1,공기청정기,2023-12-18,246
1,본사창고,1,공기청정기,2023-12-25,243
1,본사창고,1,공기청정기,2024-01-01,155
1,본사창고,1,공기청정기,2024-01-08,275
1,본사창고,1,공기청정기,2024-01-15,259
1,본사창고,1,공기청정기,2024-01-22,313
1,본사창고,1,공기청정기,2024-01-29,245
1,본사창고,1,공기청정기,2024-02-05,358
1,본사창고,1,공기청정기,2024-02-12,342
1,본사창고,1,공기청정기,2024-02-19,312
1,본사창고,1,공기청정기,2024-02-26,335
1,본사창고,1,공기청정기,2024-03-04,397
1,본사창고,1,공기청정기,2024-03-11,380
1,본사창고,1,공기청정기,2024-03-18,499
1,본사창고,1,공기청정기,2024-03-25,402
1,본사창고,1,공기청정기,2024-04-01,423
1,본사창고,1,공기청정기,2024-04-08,458
1,본사창고,1,공기청정기,2024-04-15,321
1,본사창고,1,공기청정기,2024-04-22,354
1,본사창고,1,공기청정기,2024-04-29,362
1,본사창고,1,공기청정기,2024-05-06,305
1,본사창고,1,공기청정기,2024-05-13,298
1,본사창고,1,공기청정기,2024-05-20,251
1,본사창고,1,공기청정기,2024-05-27,273
1,본사창고,1,공기청정기,2024-06-03,212
1,본사창고,1,공기청정기,2024-06-10,281
1,본사창고,1,공기청정기,2024-06-17,238
1,본사창고,1,공기청정기,2024-06-24,308
1,본사창고,1,공기청정기,2024-07-01,243
1,본사창고,1,공기청정기,2024-07-08,179
1,본사창고,1,공기청정기,2024-07-15,180
1,본사창고,1,공기청정기,2024-07-22,248
1,본사창고,1,공기청정기,2024-07-29,212
1,본사창고,1,공기청정기,2024-08-05,226
1,본사창고,1,공기청정기,2024-08-12,198
1,본사창고,1,공기청정기,2024-08-19,195
1,본사창고,1,공기청정기,2024-08-26,214
1,본사창고,1,공기청정기,2024-09-02,190
1,본사창고,1,공기청정기,2024-09-09,213
1,본사창고,1,공기청정기,2024-09-16,193
1,본사창고,1,공기청정기,2024-09-23,179
1,본사창고,1,공기청정기,2024-09-30,234
1,본사창고,1,공기청정기,2024-10-07,208
1,본사창고,1,공기청정기,2024-10-14,285
1,본사창고,1,공기청정기,2024-10-21,256
1,본사창고,1,공기청정기,2024-10-28,338
1,본사창고,1,공기청정기,2024-11-04,160
1,본사창고,1,공기청정기,2024-11-11,318
1,본사창고,1,공기청정기,2024-11-18,322
1,본사창고,1,공기청정기,2024-11-25,295
1,본사창고,1,공기청정기,2024-12-02,365
1,본사창고,1,공기청정기,2024-12-09,296
1,본사창고,1,공기청정기,2024-12-16,323
1,본사창고,1,공기청정기,2024-12-23,289
1,본사창고,1,공기청정기,2024-12-30,303
1,본사창고,1,공기청정기,2025-01-06,264
1,본사창고,1,공기청정기,2025-01-13,246
1,본사창고,1,공기청정기,2025-01-20,265
1,본사창고,1,공기청정기,2025-01-27,297
1,본사창고,1,공기청정기,2025-02-03,297
1,본사창고,1,공기청정기,2025-02-10,296
1,본사창고,1,공기청정기,2025-02-17,323
1,본사창고,1,공기청정기,2025-02-24,415
1,본사창고,1,공기청정기,2025-03-03,405
1,본사창고,1,공기청정기,2025-03-10,404
1,본사창고,1,공기청정기,2025-03-17,367
1,본사창고,1,공기청정기,2025-03-24,327
1,본사창고,1,공기청정기,2025-03-31,308
1,본사창고,1,공기청정기,2025-04-07,445
1,본사창고,1,공기청정기,2025-04-14,350
1,본사창고,1,공기청정기,2025-04-21,398
1,본사창고,1,공기청정기,2025-04-28,311
1,본사창고,1,공기청정기,2025-05-05,242
1,본사창고,1,공기청정기,2025-05-12,309
1,본사창고,1,공기청정기,2025-05-19,319
1,본사창고,1,공기청정기,2025-05-26,284
1,본사창고,1,공기청정기,2025-06-02,254
1,본사창고,1,공기청정기,2025-06-09,244
1,본사창고,1,공기청정기,2025-06-16,253
1,본사창고,1,공기청정기,2025-06-23,205
1,본사창고,1,공기청정기,2025-06-30,208
1,본사창고,1,공기청정기,2025-07-07,232
1,본사창고,1,공기청정기,2025-07-14,243
1,본사창고,1,공기청정기,2025-07-21,267
1,본사창고,1,공기청정기,2025-07-28,204
1,본사창고,1,공기청정기,2025-08-04,225
1,본사창고,1,공기청정기,2025-08-11,200
1,본사창고,1,공기청정기,2025-08-18,227
1,본사창고,1,공기청정기,2025-08-25,173
1,본사창고,1,공기청정기,2025-09-01,180
1,본사창고,1,공기청정기,2025-09-08,200
1,본사창고,1,공기청정기,2025-09-15,230
1,본사창고,1,공기청정기,2025-09-22,209
1,본사창고,1,공기청정기,2025-09-29,222
1,본사창고,1,공기청정기,2025-10-06,218
1,본사창고,1,공기청정기,2025-10-13,234
1,본사창고,1,공기청정기,2025-10-20,225
1,본사창고,1,공기청정기,2025-10-27,329
1,본사창고,1,공기청정기,2025-11-03,327
1,본사창고,1,공기청정기,2025-11-10,358
1,본사창고,1,공기청정기,2025-11-17,348
1,본사창고,1,공기청정기,2025-11-24,314
1,본사창고,1,공기청정기,2025-12-01,328
1,본사창고,1,공기청정기,2025-12-08,435
1,본사창고,1,공기청정기,2025-12-15,293
1,본사창고,1,공기청정기,2025-12-22,321
1,본사창고,1,공기청정기,2025-12-29,295
1,본사창고,1,전자레인지,2021-01-04,239
1,본사창고,1,전자레인지,2021-01-11,264
1,본사창고,1,전자레인지,2021-01-18,294
1,본사창고,1,전자레인지,2021-01-25,282
1,본사창고,1,전자레인지,2021-02-01,282
1,본사창고,1,전자레인지,2021-02-08,296
1,본사창고,1,전자레인지,2021-02-15,288
1,본사창고,1,전자레인지,2021-02-22,353
1,본사창고,1,전자레인지,2021-03-01,225
1,본사창고,1,전자레인지,2021-03-08,388
1,본사창고,1,전자레인지,2021-03-15,403
1,본사창고,1,전자레인지,2021-03-22,380
1,본사창고,1,전자레인지,2021-03-29,410
1,본사창고,1,전자레인지,2021-04-05,309
1,본사창고,1,전자레인지,2021-04-12,343
1,본사창고,1,전자레인지,2021-04-19,383
1,본사창고,1,전자레인지,2021-04-26,381
1,본사창고,1,전자레인지,2021-05-03,320
1,본사창고,1,전자레인지,2021-05-10,346
1,본사창고,1,전자레인지,2021-05-17,403
1,본사창고,1,전자레인지,2021-05-24,343
1,본사창고,1,전자레인지,2021-05-31,243
1,본사창고,1,전자레인지,2021-06-07,247
1,본사창고,1,전자레인지,2021-06-14,308
1,본사창고,1,전자레인지,2021-06-21,294
1,본사창고,1,전자레인지,2021-06-28,302
1,본사창고,1,전자레인지,2021-07-05,192
1,본사창고,1,전자레인지,2021-07-12,215
1,본사창고,1,전자레인지,2021-07-19,256
1,본사창고,1,전자레인지,2021-07-26,279
1,본사창고,1,전자레인지,2021-08-02,313
1,본사창고,1,전자레인지,2021-08-09,300
1,본사창고,1,전자레인지,2021-08-16,266
1,본사창고,1,전자레인지,2021-08-23,263
1,본사창고,1,전자레인지,2021-08-30,243
1,본사창고,1,전자레인지,2021-09-06,207
1,본사창고,1,전자레인지,2021-09-13,193
1,본사창고,1,전자레인지,2021-09-20,219
1,본사창고,1,전자레인지,2021-09-27,287
1,본사창고,1,전자레인지,2021-10-04,289
1,본사창고,1,전자레인지,2021-10-11,235
1,본사창고,1,전자레인지,2021-10-18,283
1,본사창고,1,전자레인지,2021-10-25,218
1,본사창고,1,전자레인지,2021-11-01,197
1,본사창고,1,전자레인지,2021-11-08,241
1,본사창고,1,전자레인지,2021-11-15,259
1,본사창고,1,전자레인지,2021-11-22,245
1,본사창고,1,전자레인지,2021-11-29,282
1,본사창고,1,전자레인지,2021-12-06,205
1,본사창고,1,전자레인지,2021-12-13,279
1,본사창고,1,전자레인지,2021-12-20,277
1,본사창고,1,전자레인지,2021-12-27,314
1,본사창고,1,전자레인지,2022-01-03,245
1,본사창고,1,전자레인지,2022-01-10,220
1,본사창고,1,전자레인지,2022-01-17,309
1,본사창고,1,전자레인지,2022-01-24,218
1,본사창고,1,전자레인지,2022-01-31,277
1,본사창고,1,전자레인지,2022-02-07,221
1,본사창고,1,전자레인지,2022-02-14,307
1,본사창고,1,전자레인지,2022-02-21,392
1,본사창고,1,전자레인지,2022-02-28,274
1,본사창고,1,전자레인지,2022-03-07,358
1,본사창고,1,전자레인지,2022-03-14,382
1,본사창고,1,전자레인지,2022-03-21,265
1,본사창고,1,전자레인지,2022-03-28,344
1,본사창고,1,전자레인지,2022-04-04,332
1,본사창고,1,전자레인지,2022-04-11,285
1,본사창고,1,전자레인지,2022-04-18,347
1,본사창고,1,전자레인지,2022-04-25,369
1,본사창고,1,전자레인지,2022-05-02,243
1,본사창고,1,전자레인지,2022-05-09,316
1,본사창고,1,전자레인지,2022-05-16,381
1,본사창고,1,전자레인지,2022-05-23,307
1,본사창고,1,전자레인지,2022-05-30,298
1,본사창고,1,전자레인지,2022-06-06,275
1,본사창고,1,전자레인지,2022-06-13,243
1,본사창고,1,전자레인지,2022-06-20,289
1,본사창고,1,전자레인지,2022-06-27,192
1,본사창고,1,전자레인지,2022-07-04,276
1,본사창고,1,전자레인지,2022-07-11,226
1,본사창고,1,전자레인지,2022-07-18,189
1,본사창고,1,전자레인지,2022-07-25,289
1,본사창고,1,전자레인지,2022-08-01,274
1,본사창고,1,전자레인지,2022-08-08,327
1,본사창고,1,전자레인지,2022-08-15,246
1,본사창고,1,전자레인지,2022-08-22,227
1,본사창고,1,전자레인지,2022-08-29,273
1,본사창고,1,전자레인지,2022-09-05,212
1,본사창고,1,전자레인지,2022-09-12,229
1,본사창고,1,전자레인지,2022-09-19,175
1,본사창고,1,전자레인지,2022-09-26,256
1,본사창고,1,전자레인지,2022-10-03,218
1,본사창고,1,전자레인지,2022-10-10,298
1,본사창고,1,전자레인지,2022-10-17,187
1,본사창고,1,전자레인지,2022-10-24,283
1,본사창고,1,전자레인지,2022-10-31,218
1,본사창고,1,전자레인지,2022-11-07,266
1,본사창고,1,전자레인지,2022-11-14,301
1,본사창고,1,전자레인지,2022-11-21,244
1,본사창고,1,전자레인지,2022-11-28,230
1,본사창고,1,전자레인지,2022-12-05,259
1,본사창고,1,전자레인지,2022-12-12,155
1,본사창고,1,전자레인지,2022-12-19,282
1,본사창고,1,전자레인지,2022-12-26,181
1,본사창고,1,전자레인지,2023-01-02,239
1,본사창고,1,전자레인지,2023-01-09,254
1,본사창고,1,전자레인지,2023-01-16,329
1,본사창고,1,전자레인지,2023-01-23,210
1,본사창고,1,전자레인지,2023-01-30,245
1,본사창고,1,전자레인지,2023-02-06,335
1,본사창고,1,전자레인지,2023-02-13,321
1,본사창고,1,전자레인지,2023-02-20,261
1,본사창고,1,전자레인지,2023-02-27,315
1,본사창고,1,전자레인지,2023-03-06,364
1,본사창고,1,전자레인지,2023-03-13,237
1,본사창고,1,전자레인지,2023-03-20,242
1,본사창고,1,전자레인지,2023-03-27,261
1,본사창고,1,전자레인지,2023-04-03,313
1,본사창고,1,전자레인지,2023-04-10,263
1,본사창고,1,전자레인지,2023-04-17,231
1,본사창고,1,전자레인지,2023-04-24,301
1,본사창고,1,전자레인지,2023-05-01,375
1,본사창고,1,전자레인지,2023-05-08,224
1,본사창고,1,전자레인지,2023-05-15,331
1,본사창고,1,전자레인지,2023-05-22,379
1,본사창고,1,전자레인지,2023-05-29,329
1,본사창고,1,전자레인지,2023-06-05,300
1,본사창고,1,전자레인지,2023-06-12,296
1,본사창고,1,전자레인지,2023-06-19,332
1,본사창고,1,전자레인지,2023-06-26,234
1,본사창고,1,전자레인지,2023-07-03,320
1,본사창고,1,전자레인지,2023-07-10,218
1,본사창고,1,전자레인지,2023-07-17,221
1,본사창고,1,전자레인지,2023-07-24,224
1,본사창고,1,전자레인지,2023-07-31,289
1,본사창고,1,전자레인지,2023-08-07,255
1,본사창고,1,전자레인지,2023-08-14,263
1,본사창고,1,전자레인지,2023-08-21,280
1,본사창고,1,전자레인지,2023-08-28,205
1,본사창고,1,전자레인지,2023-09-04,167
1,본사창고,1,전자레인지,2023-09-11,309
1,본사창고,1,전자레인지,2023-09-18,215
1,본사창고,1,전자레인지,2023-09-25,266
1,본사창고,1,전자레인지,2023-10-02,257
1,본사창고,1,전자레인지,2023-10-09,197
1,본사창고,1,전자레인지,2023-10-16,177
1,본사창고,1,전자레인지,2023-10-23,256
1,본사창고,1,전자레인지,2023-10-30,214
1,본사창고,1,전자레인지,2023-11-06,243
1,본사창고,1,전자레인지,2023-11-13,171
1,본사창고,1,전자레인지,2023-11-20,268
1,본사창고,1,전자레인지,2023-11-27,311
1,본사창고,1,전자레인지,2023-12-04,266
1,본사창고,1,전자레인지,2023-12-11,226
1,본사창고,1,전자레인지,2023-12-18,280
1,본사창고,1,전자레인지,2023-12-25,274
1,본사창고,1,전자레인지,2024-01-01,293
1,본사창고,1,전자레인지,2024-01-08,271
1,본사창고,1,전자레인지,2024-01-15,210
1,본사창고,1,전자레인지,2024-01-22,315
1,본사창고,1,전자레인지,2024-01-29,276
1,본사창고,1,전자레인지,2024-02-05,248
1,본사창고,1,전자레인지,2024-02-12,305
1,본사창고,1,전자레인지,2024-02-19,285
1,본사창고,1,전자레인지,2024-02-26,350
1,본사창고,1,전자레인지,2024-03-04,343
1,본사창고,1,전자레인지,2024-03-11,337
1,본사창고,1,전자레인지,2024-03-18,335
1,본사창고,1,전자레인지,2024-03-25,278
1,본사창고,1,전자레인지,2024-04-01,386
1,본사창고,1,전자레인지,2024-04-08,328
1,본사창고,1,전자레인지,2024-04-15,274
1,본사창고,1,전자레인지,2024-04-22,286
1,본사창고,1,전자레인지,2024-04-29,297
1,본사창고,1,전자레인지,2024-05-06,367
1,본사창고,1,전자레인지,2024-05-13,284
1,본사창고,1,전자레인지,2024-05-20,249
1,본사창고,1,전자레인지,2024-05-27,303
1,본사창고,1,전자레인지,2024-06-03,266
1,본사창고,1,전자레인지,2024-06-10,322
1,본사창고,1,전자레인지,2024-06-17,305
1,본사창고,1,전자레인지,2024-06-24,231
1,본사창고,1,전자레인지,2024-07-01,285
1,본사창고,1,전자레인지,2024-07-08,308
1,본사창고,1,전자레인지,2024-07-15,318
1,본사창고,1,전자레인지,2024-07-22,287
1,본사창고,1,전자레인지,2024-07-29,299
1,본사창고,1,전자레인지,2024-08-05,272
