warehouse_id,region,store_id,target_date,cat_low,sku_id,sku_name_en,sku_name_ko,brand,series,model_code,size_inch,volume_l,capacity_text,energy_grade,price_tier,msrp_krw,launch_date,warranty_months,case_pack,min_order_qty,eol_flag,actual_order_qty,share_norm,sku_qty
1,본사창고,7,2028-11-03,냉장고,FR-WIN-3D-650L-2023,Winia 3D 650L,위니아 3도어 650L,Winia,Standard,W650,,650,650L,2등급,mid,1790000.0,2023-04-01,24,1,1,0.0,10204,0.1506757006928702,1537
1,본사창고,7,2031-10-23,tv,TV-XIA-LED-50-2024,Xiaomi 50,"샤오미 50""",Xiaomi,LED,P1,50,,,3등급,low,499000.0,2024-05-01,12,1,1,0.0,22992,0.11621729691081677,2672
1,본사창고,3,2031-05-08,커피머신,COF-BRV-SEMI-2024,Breville Semi,브레빌 반자동,Breville,Semi,BES,,,,high,799000,,,2,1,0,0.35,32646,0.5226658146386909,17063
1,본사창고,10,2028-03-10,노트북,NBK-SAM-GALAXY-15-2024,Samsung Galaxy Book 15,삼성 갤럭시북 15,Samsung,GalaxyBook,15,15,,,mid,1690000,,,1,1,0,0.35,11151,0.24131749711437533,2691
1,본사창고,1,2030-09-05,청소기,VAC-ROB-I7-2023,iRobot Roomba i7,아이로봇 i7,iRobot,Roomba,i7,,,,mid,599000,,,2,1,0,0.1,20696,0.20195288365579772,4180
1,본사창고,8,2029-12-07,데스크탑,DES-LEN-THINK-2024,Lenovo ThinkCentre,레노보 씽크센터,Lenovo,ThinkCentre,LTC,,,,mid,949000,,,1,1,0,0.25,10743,0.25560356628176667,2746
1,본사창고,10,2029-12-14,청소기,VAC-ROB-I7-2023,iRobot Roomba i7,아이로봇 i7,iRobot,Roomba,i7,,,,mid,599000,,,2,1,0,0.1,13096,0.23926390851179702,3133
1,본사창고,3,2029-03-30,라우터,RTR-NET-AX5400-2024,Netgear AX5400,넷기어 AX5400,Netgear,AX,AX5400,,,,mid,189000,,,4,1,0,0.4,11910,0.381427462956845,4543
1,본사창고,10,2028-03-10,전자레인지,MW-DAE-25L-2023,Daewoo 25L,대우 25L,Daewoo,MW,DW25,,,25L,3등급,low,109000.0,2023-11-01,12,2,1,0.0,14868,0.09900405506334606,1472
1,본사창고,1,2028-06-30,전자레인지,MW-CK-23L-2024,Cuckoo 23L,쿠쿠 23L,Cuckoo,MW,CK23,,,23L,3등급,low,119000.0,2024-02-01,12,2,1,0.0,16472,0.14155980458525977,2332
1,본사창고,4,2030-08-15,스마트워치,WAT-APL-AW-41-2024,Apple Watch 41mm,애플 워치 41mm,Apple,AppleWatch,41,41mm,,,high,529000,,,4,1,0,0.45,12698,0.45522059230135026,5780
1,본사창고,1,2030-06-06,스마트폰,PHN-SAM-S24-256-2024,Galaxy S24 256GB,갤럭시 S24 256GB,Samsung,Galaxy,S24,,,,high,1299000,,,1,1,0,0.4,16734,0.3204386379658238,5362
1,본사창고,3,2031-08-14,오븐,OV-CK-45L-2024,Cuchen 45L,쿠첸 45L,Cuchen,Electric,CE45,,,45L,2등급,mid,349000.0,2024-02-10,12,1,1,0.0,32607,0.27757889141109854,9051
1,본사창고,6,2032-01-01,공기청정기,AIR-XIA-52-2024,Xiaomi 52m²,샤오미 52㎡,Xiaomi,MiAir,MA52,,,,3등급,low,199000.0,2024-03-01,12,2,1,0.0,17488,0.16338957607763763,2857
1,본사창고,2,2028-04-21,냉장고,FR-CAR-2D-300L-2023,Carrier 2D 300L,캐리어 2도어 300L,Carrier,Standard,C300,,300,300L,3등급,low,799000.0,2023-03-01,12,1,1,0.0,20044,0.137640832672834,2759
1,본사창고,10,2027-11-11,모니터,MON-LG-27QHD-2024,LG 27 QHD,LG 27인치 QHD,LG,Ultrafine,27,27,,,mid,399000,,,2,1,0,0.4,11478,0.3894375615749375,4470
1,본사창고,10,2028-06-09,건조기,DRY-SAM-GRN-20K-2024,Samsung Grande Dryer 20kg,삼성 그랑데 건조기 20kg,Samsung,GrandeDV,DV20,,,,1등급,high,1290000.0,2024-03-01,24,1,1,0.0,19860,0.46363238514874405,9208
1,본사창고,2,2030-08-22,식기세척기,DW-SAM-12P-2024,Samsung DW 12p,삼성 식기세척기 12인,Samsung,Standard,DW12,,,,1등급,high,1099000.0,2024-01-20,24,1,1,0.0,22473,0.32595161364746283,7325
1,본사창고,10,2030-12-05,식기세척기,DW-SAM-12P-2024,Samsung DW 12p,삼성 식기세척기 12인,Samsung,Standard,DW12,,,,1등급,high,1099000.0,2024-01-20,24,1,1,0.0,16569,0.34463591691220935,5710
1,본사창고,8,2030-04-11,라우터,RTR-NET-AX5400-2024,Netgear AX5400,넷기어 AX5400,Netgear,AX,AX5400,,,,mid,189000,,,4,1,0,0.4,19272,0.21717631629257061,4185
1,본사창고,3,2031-06-26,라우터,RTR-ASU-AX6000-2024,ASUS AX6000,아수스 AX6000,ASUS,AX,AX6000,,,,high,249000,,,4,1,0,0.35,35304,0.3012985627168597,10637
1,본사창고,6,2031-12-25,세탁기,WM-MIE-DRUM-9K-2023,Miele Drum 9kg,미iele 드럼 9kg,Miele,Drum,W1,,,,1등급,high,1490000.0,2023-06-01,24,1,1,0.0,19308,0.1013585129993318,1957
1,본사창고,7,2031-10-16,데스크탑,DES-LEN-THINK-2024,Lenovo ThinkCentre,레노보 씽크센터,Lenovo,ThinkCentre,LTC,,,,mid,949000,,,1,1,0,0.25,17184,0.2854714564246747,4906
1,본사창고,10,2030-09-05,청소기,VAC-DYS-V11-2024,Dyson V11,다이슨 V11,Dyson,V11,V11,,,,high,799000,,,4,1,0,0.4,25120,0.2075465333233571,5214
1,본사창고,7,2031-12-18,모니터,MON-LG-27QHD-2024,LG 27 QHD,LG 27인치 QHD,LG,Ultrafine,27,27,,,mid,399000,,,2,1,0,0.4,13455,0.35486502452946594,4775
1,본사창고,5,2027-04-08,데스크탑,DES-LEN-THINK-2024,Lenovo ThinkCentre,레노보 씽크센터,Lenovo,ThinkCentre,LTC,,,,mid,949000,,,1,1,0,0.25,7494,0.3564775659233962,2671
1,본사창고,2,2031-01-09,건조기,DRY-SAM-GRN-20K-2024,Samsung Grande Dryer 20kg,삼성 그랑데 건조기 20kg,Samsung,GrandeDV,DV20,,,,1등급,high,1290000.0,2024-03-01,24,1,1,0.0,20676,0.4547824170378107,9403
1,본사창고,6,2031-01-09,믹서기,MIX-BRV-STAND-5L-2024,Breville Stand Mixer 5L,브레빌 스탠드믹서 5L,Breville,Stand,BR5,,5,5L,1등급,high,399000.0,2024-02-01,24,4,1,0.0,5964,0.9999872999155847,5964
1,본사창고,3,2029-09-07,식기세척기,DW-LG-12P-2024,LG DW 12p,LG 식기세척기 12인,LG,Standard,LD12,,,,1등급,high,1049000.0,2024-01-15,24,1,1,0.0,13833,0.27340362582628863,3782
1,본사창고,10,2031-03-20,프린터,PRN-BRO-LASER-2024,Brother Laser,브라더 레이저,Brother,Laser,BRO-L,,,,low,179000,,,1,1,0,0.2,24444,0.3397880238764595,8306
1,본사창고,9,2030-02-22,세탁기,WM-MIE-DRUM-9K-2023,Miele Drum 9kg,미iele 드럼 9kg,Miele,Drum,W1,,,,1등급,high,1490000.0,2023-06-01,24,1,1,0.0,13232,0.13546756006588975,1793
1,본사창고,4,2029-01-12,청소기,VAC-XIA-ROBO-2024,Xiaomi Robot,샤오미 로봇청소기,Xiaomi,Robot,Vac2,,,,mid,399000,,,2,1,0,0.2,10824,0.2592329026521369,2806
1,본사창고,3,2028-08-18,커피머신,COF-NES-CAPS-2024,Nespresso Capsule,네스프레소 캡슐,Nespresso,Capsule,Vertuo,,,,mid,299000,,,4,1,0,0.3,14388,0.3144410172855573,4524
1,본사창고,3,2028-11-24,청소기,VAC-SAM-JET-2024,Samsung Jet,삼성 제트,Samsung,Jet,Jet,,,,high,699000,,,4,1,0,0.3,17712,0.3114373995227504,5516
1,본사창고,7,2030-04-11,에어컨,AC-LG-WS-6P-2024,LG Wall 6py,LG 벽걸이 6평,LG,Wall,WA06,,,,2등급,mid,799000.0,2024-05-01,24,1,1,0.0,14364,0.12659107948736345,1818
1,본사창고,2,2027-04-29,라우터,RTR-TPL-AX3000-2024,TP-Link AX3000,티피링크 AX3000,TP-Link,AX,AX3000,,,,low,129000,,,4,1,0,0.25,12993,0.22709577727536723,2951
1,본사창고,5,2029-12-07,스마트워치,WAT-APL-AW-41-2024,Apple Watch 41mm,애플 워치 41mm,Apple,AppleWatch,41,41mm,,,high,529000,,,4,1,0,0.45,4376,0.432355226243787,1892
1,본사창고,10,2030-08-01,전자레인지,MW-DAE-25L-2023,Daewoo 25L,대우 25L,Daewoo,MW,DW25,,,25L,3등급,low,109000.0,2023-11-01,12,2,1,0.0,29752,0.04979327288108624,1481
1,본사창고,8,2029-10-05,전자레인지,MW-LG-25L-2024,LG Microwave 25L,LG 전자레인지 25L,LG,MW,LG25,,,25L,2등급,mid,159000.0,2024-01-15,24,2,1,0.0,18776,0.3453854533654785,6485
1,본사창고,2,2030-09-12,세탁기,WM-WIN-DRUM-20K-2023,Winia Drum 20kg,위니아 드럼 20kg,Winia,Drum,WD20,,,,2등급,mid,899000.0,2023-05-01,24,1,1,0.0,27808,0.16712440297726272,4647
1,본사창고,1,2030-08-29,건조기,DRY-WIN-17K-2023,Winia 17kg,위니아 17kg,Winia,Standard,DV17,,,,2등급,mid,799000.0,2023-04-01,24,1,1,0.0,21396,0.09685152638761857,2072
1,본사창고,8,2031-04-24,냉장고,FR-CAR-2D-300L-2023,Carrier 2D 300L,캐리어 2도어 300L,Carrier,Standard,C300,,300,300L,3등급,low,799000.0,2023-03-01,12,1,1,0.0,44328,0.07298545221867536,3235
1,본사창고,1,2030-02-08,에어컨,AC-LG-WS-6P-2024,LG Wall 6py,LG 벽걸이 6평,LG,Wall,WA06,,,,2등급,mid,799000.0,2024-05-01,24,1,1,0.0,11276,0.1111580608812066,1253
1,본사창고,9,2028-06-16,노트북,NBK-LG-GRAM-16-2024,LG Gram 16,LG 그램 16,LG,Gram,16,16,,,high,2190000,,,1,1,0,0.35,14259,0.3024827966492806,4313
1,본사창고,6,2028-09-08,스마트워치,WAT-SAM-GAL-45-2024,Galaxy Watch 45mm,갤럭시 워치 45mm,Samsung,GalaxyWatch,45,45mm,,,mid,399000,,,4,1,0,0.55,6008,0.52503275050048,3154
1,본사창고,6,2027-02-04,커피머신,COF-BRV-SEMI-2024,Breville Semi,브레빌 반자동,Breville,Semi,BES,,,,high,799000,,,2,1,0,0.35,5391,0.3725648826106549,2008
1,본사창고,6,2029-11-30,노트북,NBK-LG-GRAM-16-2024,LG Gram 16,LG 그램 16,LG,Gram,16,16,,,high,2190000,,,1,1,0,0.35,9141,0.31918763557069885,2918
1,본사창고,6,2027-07-08,데스크탑,DES-LEN-THINK-2024,Lenovo ThinkCentre,레노보 씽크센터,Lenovo,ThinkCentre,LTC,,,,mid,949000,,,1,1,0,0.25,9513,0.3072311363005571,2923
1,본사창고,8,2029-03-02,전자레인지,MW-SAM-30L-2024,Samsung Microwave 30L,삼성 전자레인지 30L,Samsung,MW,ME30,,,30L,2등급,mid,169000.0,2024-01-20,24,2,1,0.0,14944,0.3661499194345168,5472
1,본사창고,8,2030-06-06,커피머신,COF-NES-CAPS-2024,Nespresso Capsule,네스프레소 캡슐,Nespresso,Capsule,Vertuo,,,,mid,299000,,,4,1,0,0.3,22818,0.2712169707698268,6189
1,본사창고,9,2031-07-31,공기청정기,AIR-SAM-60-2024,Samsung BlueSky 60m²,삼성 블루스카이 60㎡,Samsung,BlueSky,BS60,,,,1등급,high,549000.0,2024-03-10,24,2,1,0.0,45336,0.09935904938337833,4505
1,본사창고,3,2029-08-03,식기세척기,DW-SAM-12P-2024,Samsung DW 12p,삼성 식기세척기 12인,Samsung,Standard,DW12,,,,1등급,high,1099000.0,2024-01-20,24,1,1,0.0,16173,0.40235666628280214,6507
1,본사창고,2,2028-06-09,프린터,PRN-CAN-INK-2024,Canon Inkjet,캐논 잉크젯,Canon,Inkjet,CAN-I,,,,mid,199000,,,1,1,0,0.35,16815,0.33373734251560666,5612
1,본사창고,2,2027-05-27,건조기,DRY-WHP-10K-2023,Whirlpool 10kg,위프로 10kg,Whirlpool,Standard,W10,,,,2등급,mid,699000.0,2023-05-01,24,1,1,0.0,18596,0.13053832843107915,2427
1,본사창고,10,2027-09-23,데스크탑,DES-LEN-THINK-2024,Lenovo ThinkCentre,레노보 씽크센터,Lenovo,ThinkCentre,LTC,,,,mid,949000,,,1,1,0,0.25,11565,0.2925039056970053,3383
1,본사창고,1,2028-07-14,노트북,NBK-LEN-IDEA-15-2023,Lenovo IdeaPad 15,레노보 아이디어패드 15,Lenovo,IdeaPad,15,15,,,mid,1190000,,,1,1,0,0.3,12744,0.3406523669329765,4341
1,본사창고,8,2031-06-05,청소기,VAC-SAM-JET-2024,Samsung Jet,삼성 제트,Samsung,Jet,Jet,,,,high,699000,,,4,1,0,0.3,49036,0.25038156794967154,12278
1,본사창고,2,2027-06-17,노트북,NBK-SAM-GALAXY-15-2024,Samsung Galaxy Book 15,삼성 갤럭시북 15,Samsung,GalaxyBook,15,15,,,mid,1690000,,,1,1,0,0.35,14784,0.3537031255469579,5229
1,본사창고,5,2028-07-28,커피머신,COF-DEL-AUTO-2024,DeLonghi Auto,드롱기 전자동,DeLonghi,Auto,ECAM,,,,high,899000,,,2,1,0,0.35,11163,0.32247828237496745,3600
1,본사창고,1,2027-07-22,스마트폰,PHN-SAM-S24-256-2024,Galaxy S24 256GB,갤럭시 S24 256GB,Samsung,Galaxy,S24,,,,high,1299000,,,1,1,0,0.4,11313,0.3431362080537417,3882
1,본사창고,8,2030-09-05,건조기,DRY-LG-TROM-19K-2024,LG Tromm Dryer 19kg,LG 트롬 건조기 19kg,LG,TrommDV,DV19,,,,1등급,high,1190000.0,2024-03-10,24,1,1,0.0,27596,0.30475321145518836,8410
1,본사창고,3,2028-01-27,세탁기,WM-MIE-DRUM-9K-2023,Miele Drum 9kg,미iele 드럼 9kg,Miele,Drum,W1,,,,1등급,high,1490000.0,2023-06-01,24,1,1,0.0,11140,0.08612307145853919,959
1,본사창고,2,2028-06-30,냉장고,FR-SAM-4D-820L-2024,Samsung Bespoke 4D 820L,삼성 비스포크 4도어 820L,Samsung,Bespoke,RF85,,820,820L,1등급,high,3490000.0,2024-02-01,24,1,1,0.0,22908,0.35610728337747916,8158
1,본사창고,9,2030-08-22,라우터,RTR-NET-AX5400-2024,Netgear AX5400,넷기어 AX5400,Netgear,AX,AX5400,,,,mid,189000,,,4,1,0,0.4,18474,0.35979603132298077,6647
1,본사창고,6,2031-12-04,오븐,OV-SAM-72L-2024,Samsung Built-in Oven 72L,삼성 빌트인 오븐 72L,Samsung,BuiltIn,OB72,,,72L,1등급,high,949000.0,2024-03-10,24,1,1,0.0,17169,0.35281058586664993,6057
1,본사창고,4,2031-10-30,커피머신,COF-BRV-SEMI-2024,Breville Semi,브레빌 반자동,Breville,Semi,BES,,,,high,799000,,,2,1,0,0.35,26079,0.4206898200108274,10971
1,본사창고,3,2027-12-16,냉장고,FR-CAR-2D-300L-2023,Carrier 2D 300L,캐리어 2도어 300L,Carrier,Standard,C300,,300,300L,3등급,low,799000.0,2023-03-01,12,1,1,0.0,11008,0.10720398092580066,1180
1,본사창고,2,2031-06-12,라우터,RTR-NET-AX5400-2024,Netgear AX5400,넷기어 AX5400,Netgear,AX,AX5400,,,,mid,189000,,,4,1,0,0.4,39249,0.19344196877314018,7592
1,본사창고,6,2028-05-26,건조기,DRY-WHP-10K-2023,Whirlpool 10kg,위프로 10kg,Whirlpool,Standard,W10,,,,2등급,mid,699000.0,2023-05-01,24,1,1,0.0,12892,0.11826873529505291,1525
1,본사창고,4,2030-06-13,데스크탑,DES-HP-STD-2024,HP Desktop,HP 데스크탑,HP,Standard,HPD,,,,mid,899000,,,1,1,0,0.45,19713,0.2864784841533493,5647
1,본사창고,8,2027-11-04,라우터,RTR-ASU-AX6000-2024,ASUS AX6000,아수스 AX6000,ASUS,AX,AX6000,,,,high,249000,,,4,1,0,0.35,12051,0.3741871554164875,4509
1,본사창고,4,2028-12-29,라우터,RTR-NET-AX5400-2024,Netgear AX5400,넷기어 AX5400,Netgear,AX,AX5400,,,,mid,189000,,,4,1,0,0.4,8739,0.34178833611156234,2987
1,본사창고,8,2030-01-11,라우터,RTR-TPL-AX3000-2024,TP-Link AX3000,티피링크 AX3000,TP-Link,AX,AX3000,,,,low,129000,,,4,1,0,0.25,10356,0.3299925379847016,3417
1,본사창고,5,2028-11-03,공기청정기,AIR-WNX-56-2024,Winix 56m²,위닉스 56㎡,Winix,Zero,WX56,,,,2등급,mid,399000.0,2024-02-15,24,2,1,0.0,11456,0.4260233101137819,4881
1,본사창고,10,2029-07-20,청소기,VAC-ROB-I7-2023,iRobot Roomba i7,아이로봇 i7,iRobot,Roomba,i7,,,,mid,599000,,,2,1,0,0.1,21860,0.18139227230868313,3965
1,본사창고,9,2028-02-03,tv,TV-XIA-LED-50-2024,Xiaomi 50,"샤오미 50""",Xiaomi,LED,P1,50,,,3등급,low,499000.0,2024-05-01,12,1,1,0.0,11404,0.23327315484458644,2660
1,본사창고,7,2030-04-18,믹서기,MIX-BRV-STAND-5L-2024,Breville Stand Mixer 5L,브레빌 스탠드믹서 5L,Breville,Stand,BR5,,5,5L,1등급,high,399000.0,2024-02-01,24,4,1,0.0,7310,0.9999866749164417,7310
1,본사창고,8,2029-03-16,청소기,VAC-ROB-I7-2023,iRobot Roomba i7,아이로봇 i7,iRobot,Roomba,i7,,,,mid,599000,,,2,1,0,0.1,16940,0.24426754649225624,4138
1,본사창고,10,2028-05-19,전자레인지,MW-SAM-30L-2024,Samsung Microwave 30L,삼성 전자레인지 30L,Samsung,MW,ME30,,,30L,2등급,mid,169000.0,2024-01-20,24,2,1,0.0,19196,0.35611628211982793,6836
1,본사창고,1,2031-03-06,냉장고,FR-CAR-2D-300L-2023,Carrier 2D 300L,캐리어 2도어 300L,Carrier,Standard,C300,,300,300L,3등급,low,799000.0,2023-03-01,12,1,1,0.0,25208,0.10569758611895945,2664
1,본사창고,7,2027-03-11,세탁기,WM-SAM-GRN-24K-2024,Samsung Grande 24kg,삼성 그랑데 24kg,Samsung,Grande,GR24,,,,1등급,high,1399000.0,2024-02-01,24,1,1,0.0,8120,0.37473369969591486,3043
1,본사창고,7,2030-02-15,라우터,RTR-NET-AX5400-2024,Netgear AX5400,넷기어 AX5400,Netgear,AX,AX5400,,,,mid,189000,,,4,1,0,0.4,6630,0.25937388340997636,1720
1,본사창고,7,2030-01-04,냉장고,FR-SAM-4D-820L-2024,Samsung Bespoke 4D 820L,삼성 비스포크 4도어 820L,Samsung,Bespoke,RF85,,820,820L,1등급,high,3490000.0,2024-02-01,24,1,1,0.0,7828,0.4065160485235178,3182
1,본사창고,5,2029-05-25,토스터기,TOA-PHI-2S-2024,Philips Toaster 2S,필립스 토스터 2구,Philips,Toaster,PH2,,,2구,2등급,mid,89000.0,2024-01-10,12,6,1,0.0,6670,0.47247860011010656,3151
1,본사창고,7,2031-09-25,청소기,VAC-ROB-I7-2023,iRobot Roomba i7,아이로봇 i7,iRobot,Roomba,i7,,,,mid,599000,,,2,1,0,0.1,24336,0.3146808552590114,7658
1,본사창고,8,2030-04-11,에어컨,AC-CAR-16P-2024,Carrier 16py,캐리어 16평,Carrier,Standard,CR16,,,,2등급,mid,1690000.0,2024-04-15,24,1,1,0.0,25696,0.18428686737808234,4735
1,본사창고,8,2027-09-02,데스크탑,DES-LEN-THINK-2024,Lenovo ThinkCentre,레노보 씽크센터,Lenovo,ThinkCentre,LTC,,,,mid,949000,,,1,1,0,0.25,13200,0.2956707470614027,3903
1,본사창고,5,2031-06-19,전자레인지,MW-LG-25L-2024,LG Microwave 25L,LG 전자레인지 25L,LG,MW,LG25,,,25L,2등급,mid,159000.0,2024-01-15,24,2,1,0.0,30772,0.3623561603686577,11150
1,본사창고,2,2029-03-02,세탁기,WM-MIE-DRUM-9K-2023,Miele Drum 9kg,미iele 드럼 9kg,Miele,Drum,W1,,,,1등급,high,1490000.0,2023-06-01,24,1,1,0.0,15844,0.12326938669823943,1953
1,본사창고,3,2029-03-02,노트북,NBK-SAM-GALAXY-15-2024,Samsung Galaxy Book 15,삼성 갤럭시북 15,Samsung,GalaxyBook,15,15,,,mid,1690000,,,1,1,0,0.35,10413,0.38323176548351795,3991
1,본사창고,8,2029-02-02,식기세척기,DW-SAM-12P-2024,Samsung DW 12p,삼성 식기세척기 12인,Samsung,Standard,DW12,,,,1등급,high,1099000.0,2024-01-20,24,1,1,0.0,9651,0.22850330873440033,2205
1,본사창고,1,2030-03-28,tv,TV-SAM-QLED-65-2024,Samsung QLED 65,"삼성 QLED 65""",Samsung,QLED,Q80C,65,,,1등급,high,2790000.0,2024-03-15,24,1,1,0.0,15420,0.24915963654561377,3842
1,본사창고,8,2030-02-22,스마트워치,WAT-SAM-GAL-45-2024,Galaxy Watch 45mm,갤럭시 워치 45mm,Samsung,GalaxyWatch,45,45mm,,,mid,399000,,,4,1,0,0.55,7744,0.40190286258208435,3112
1,본사창고,9,2027-01-21,데스크탑,DES-SAM-STD-2024,Samsung Desktop,삼성 데스크탑,Samsung,Standard,SMD,,,,mid,849000,,,1,1,0,0.3,6717,0.32566067686130573,2187
1,본사창고,8,2031-04-24,청소기,VAC-XIA-ROBO-2024,Xiaomi Robot,샤오미 로봇청소기,Xiaomi,Robot,Vac2,,,,mid,399000,,,2,1,0,0.2,44328,0.23715519932761653,10513
1,본사창고,7,2031-09-04,커피머신,COF-DEL-AUTO-2024,DeLonghi Auto,드롱기 전자동,DeLonghi,Auto,ECAM,,,,high,899000,,,2,1,0,0.35,19107,0.2921098955078077,5581
1,본사창고,6,2029-06-08,tv,TV-LG-LED-55-2023,LG LED 55,"LG LED 55""",LG,LED,UQ80,55,,,2등급,mid,1290000.0,2023-04-01,24,1,1,0.0,14300,0.18677424855376018,2671
1,본사창고,9,2030-03-21,스마트워치,WAT-SAM-GAL-45-2024,Galaxy Watch 45mm,갤럭시 워치 45mm,Samsung,GalaxyWatch,45,45mm,,,mid,399000,,,4,1,0,0.55,8842,0.5661262045565738,5006
1,본사창고,9,2031-07-10,프린터,PRN-BRO-LASER-2024,Brother Laser,브라더 레이저,Brother,Laser,BRO-L,,,,low,179000,,,1,1,0,0.2,34134,0.4053343468518141,13836
1,본사창고,5,2028-10-06,토스터기,TOA-BRN-2S-2024,Braun Toaster 2S,브라운 토스터 2구,Braun,Toaster,BR2,,,2구,2등급,mid,99000.0,2024-01-10,12,6,1,0.0,5488,0.4603973024395577,2527
1,본사창고,8,2028-02-10,청소기,VAC-ROB-I7-2023,iRobot Roomba i7,아이로봇 i7,iRobot,Roomba,i7,,,,mid,599000,,,2,1,0,0.1,13980,0.19697674476477278,2754
1,본사창고,6,2030-05-23,믹서기,MIX-CUI-HAND-2024,Cuisinart Hand Blender,쿠진아트 핸드블렌더,Cuisinart,Hand,HB,,,,mid,129000,,,6,1,0,0.6,8936,7.81849590786118e-06,0
1,본사창고,3,2028-08-25,데스크탑,DES-LEN-THINK-2024,Lenovo ThinkCentre,레노보 씽크센터,Lenovo,ThinkCentre,LTC,,,,mid,949000,,,1,1,0,0.25,14265,0.3190713718611767,4552
1,본사창고,5,2030-03-14,토스터기,TOA-BRN-2S-2024,Braun Toaster 2S,브라운 토스터 2구,Braun,Toaster,BR2,,,2구,2등급,mid,99000.0,2024-01-10,12,6,1,0.0,6742,0.5043701943699916,3400
1,본사창고,4,2030-05-23,오븐,OV-CK-45L-2024,Cuchen 45L,쿠첸 45L,Cuchen,Electric,CE45,,,45L,2등급,mid,349000.0,2024-02-10,12,1,1,0.0,18594,0.13448862561144423,2501
1,본사창고,9,2029-04-06,건조기,DRY-LG-TROM-19K-2024,LG Tromm Dryer 19kg,LG 트롬 건조기 19kg,LG,TrommDV,DV19,,,,1등급,high,1190000.0,2024-03-10,24,1,1,0.0,16816,0.25592166118195936,4304
1,본사창고,3,2029-10-12,청소기,VAC-XIA-ROBO-2024,Xiaomi Robot,샤오미 로봇청소기,Xiaomi,Robot,Vac2,,,,mid,399000,,,2,1,0,0.2,17224,0.24792549052177615,4270
1,본사창고,5,2031-05-15,커피머신,COF-BRV-SEMI-2024,Breville Semi,브레빌 반자동,Breville,Semi,BES,,,,high,799000,,,2,1,0,0.35,21699,0.29424256276534827,6385
1,본사창고,1,2030-04-11,프린터,PRN-CAN-INK-2024,Canon Inkjet,캐논 잉크젯,Canon,Inkjet,CAN-I,,,,mid,199000,,,1,1,0,0.35,14439,0.35912218979952953,5185
1,본사창고,6,2031-03-13,토스터기,TOA-PHI-2S-2024,Philips Toaster 2S,필립스 토스터 2구,Philips,Toaster,PH2,,,2구,2등급,mid,89000.0,2024-01-10,12,6,1,0.0,10966,0.4267486590997222,4680
1,본사창고,5,2030-05-23,냉장고,FR-CAR-2D-300L-2023,Carrier 2D 300L,캐리어 2도어 300L,Carrier,Standard,C300,,300,300L,3등급,low,799000.0,2023-03-01,12,1,1,0.0,18220,0.08191761151251087,1493
1,본사창고,10,2029-02-16,토스터기,TOA-BRN-2S-2024,Braun Toaster 2S,브라운 토스터 2구,Braun,Toaster,BR2,,,2구,2등급,mid,99000.0,2024-01-10,12,6,1,0.0,6532,0.5547111653067119,3623
1,본사창고,8,2029-06-08,프린터,PRN-CAN-INK-2024,Canon Inkjet,캐논 잉크젯,Canon,Inkjet,CAN-I,,,,mid,199000,,,1,1,0,0.35,16809,0.3514702540060859,5908
1,본사창고,7,2028-07-07,라우터,RTR-TPL-AX3000-2024,TP-Link AX3000,티피링크 AX3000,TP-Link,AX,AX3000,,,,low,129000,,,4,1,0,0.25,9726,0.41310810484937144,4018
1,본사창고,1,2031-03-20,라우터,RTR-NET-AX5400-2024,Netgear AX5400,넷기어 AX5400,Netgear,AX,AX5400,,,,mid,189000,,,4,1,0,0.4,19200,0.42663914337868264,8191
1,본사창고,10,2029-09-07,토스터기,TOA-BRN-2S-2024,Braun Toaster 2S,브라운 토스터 2구,Braun,Toaster,BR2,,,2구,2등급,mid,99000.0,2024-01-10,12,6,1,0.0,9290,0.5002476818614962,4647
1,본사창고,6,2028-01-13,라우터,RTR-NET-AX5400-2024,Netgear AX5400,넷기어 AX5400,Netgear,AX,AX5400,,,,mid,189000,,,4,1,0,0.4,5838,0.2633307463850957,1537
1,본사창고,6,2028-09-29,전자레인지,MW-SAM-30L-2024,Samsung Microwave 30L,삼성 전자레인지 30L,Samsung,MW,ME30,,,30L,2등급,mid,169000.0,2024-01-20,24,2,1,0.0,12048,0.34646626714440665,4174
1,본사창고,8,2031-03-06,모니터,MON-SAM-32UHD-2024,Samsung 32 4K,삼성 32인치 4K,Samsung,UR,32,32,,,high,549000,,,2,1,0,0.35,26217,0.372547939623116,9767
1,본사창고,5,2029-04-20,냉장고,FR-SAM-4D-820L-2024,Samsung Bespoke 4D 820L,삼성 비스포크 4도어 820L,Samsung,Bespoke,RF85,,820,820L,1등급,high,3490000.0,2024-02-01,24,1,1,0.0,12516,0.4860995759052395,6084
1,본사창고,10,2031-06-19,커피머신,COF-BRV-SEMI-2024,Breville Semi,브레빌 반자동,Breville,Semi,BES,,,,high,799000,,,2,1,0,0.35,34107,0.2612950835329807,8912
1,본사창고,1,2030-06-20,전자레인지,MW-DAE-25L-2023,Daewoo 25L,대우 25L,Daewoo,MW,DW25,,,25L,3등급,low,109000.0,2023-11-01,12,2,1,0.0,22720,0.10865058724879134,2469
1,본사창고,3,2031-06-26,모니터,MON-DEL-24FHD-2023,Dell 24 FHD,델 24인치 FHD,Dell,P,24,24,,,low,199000,,,4,1,0,0.25,35304,0.37079260788936935,13090
